tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d6a16aba01cb07cc_score,player_57ec6045_x,player_57ec6045_y,player_57ec6045_move_target,player_57ec6045_item,player_57ec6045_score,player_57ec6045_cut_speed,player_57ec6045_speed,player_c63615ad_x,player_c63615ad_y,player_c63615ad_move_target,player_c63615ad_item,player_c63615ad_score,player_c63615ad_cut_speed,player_c63615ad_speed,0e99806f83bc1609_score,3c8746016dd856e6_message,98de611e8dce5b50_score
4005,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4006,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4007,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4008,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4009,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4010,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4011,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4012,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4013,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4014,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4015,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4016,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4017,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4018,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4019,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4020,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4021,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4022,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4023,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4024,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4025,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4026,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4027,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4028,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4029,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4030,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,88.0,40.0,,,0,1.0,30.0,,,0.0
4031,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,86.74999999999972,40.0,,,0,1.0,30.0,,,0.0
4032,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,85.49999999999943,40.0,,,0,1.0,30.0,,,0.0
4033,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,84.24999999999915,40.0,,,0,1.0,30.0,,,0.0
4034,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,82.99999999999886,40.0,,,0,1.0,30.0,,,0.0
4035,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,81.74999999999858,40.0,,,0,1.0,30.0,,,0.0
4036,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.4999999999983,40.0,,,0,1.0,30.0,,,0.0
4037,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,79.24999999999801,40.0,,,0,1.0,30.0,,,0.0
4038,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.99999999999773,40.0,,,0,1.0,30.0,,,0.0
4039,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.74999999999744,40.0,,,0,1.0,30.0,,,0.0
4040,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.49999999999716,40.0,,,0,1.0,30.0,,,0.0
4041,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,74.24999999999687,40.0,,,0,1.0,30.0,,,0.0
4042,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.99999999999659,40.0,,,0,1.0,30.0,,,0.0
4043,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.7499999999963,40.0,,,0,1.0,30.0,,,0.0
4044,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.49999999999602,40.0,,,0,1.0,30.0,,,0.0
4045,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.24999999999574,40.0,,,0,1.0,30.0,,,0.0
4046,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.99999999999545,40.0,,,0,1.0,30.0,,,0.0
4047,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.74999999999517,40.0,,,0,1.0,30.0,,,0.0
4048,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.250000000000284,,,0,1.0,30.0,65.49999999999488,40.0,,,0,1.0,30.0,,,0.0
4049,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000057,,,0,1.0,30.0,64.2499999999946,40.0,,,0,1.0,30.0,,,0.0
4050,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.75000000000085,,,0,1.0,30.0,62.999999999994316,40.0,,,0,1.0,30.0,,,0.0
4051,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000114,,,0,1.0,30.0,61.74999999999403,40.0,,,0,1.0,30.0,,,0.0
4052,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.25000000000142,,,0,1.0,30.0,60.49999999999375,40.0,,,0,1.0,30.0,,,0.0
4053,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.500000000001705,,,0,1.0,30.0,59.24999999999346,40.0,,,0,1.0,30.0,,,0.0
4054,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.75000000000199,,,0,1.0,30.0,57.99999999999318,40.0,,,0,1.0,30.0,,,0.0
4055,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.000000000002274,,,0,1.0,30.0,56.749999999992895,40.0,,,0,1.0,30.0,,,0.0
4056,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.25000000000256,,,0,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,0.0
4057,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4058,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4059,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4060,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.250000000003695,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4061,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,57.50000000000398,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4062,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,58.75000000000426,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4063,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,60.00000000000455,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4064,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,61.25000000000483,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4065,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,62.500000000005116,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4066,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,63.7500000000054,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4067,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,65.00000000000568,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4068,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,66.25000000000597,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4069,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,67.50000000000625,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4070,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,68.75000000000654,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4071,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,70.00000000000682,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
4072,test,True,0,1,,0.0,0,0,2,None_cut,3.583333333333329,3,1,0,,0.0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,71.2500000000071,,,0,1.0,30.0,56.0,40.0,,tomato_cut,0,1.0,30.0,,,0.0
