tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9902fecde166600e_score,player_8deb5ad4_x,player_8deb5ad4_y,player_8deb5ad4_move_target,player_8deb5ad4_item,player_8deb5ad4_score,player_8deb5ad4_cut_speed,player_8deb5ad4_speed,player_d7182050_x,player_d7182050_y,player_d7182050_move_target,player_d7182050_item,player_d7182050_score,player_d7182050_cut_speed,player_d7182050_speed
4028,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,70.00000000000682,,,1,1.0,30.0
4029,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,71.2500000000071,,,1,1.0,30.0
4030,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,,1,1.0,30.0
4031,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4032,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4033,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4034,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4035,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4036,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4037,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4038,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4039,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,104.0,24.0,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4040,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,103.11611652351695,24.88388347648305,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4041,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,102.2322330470339,25.7677669529661,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4042,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,101.34834957055085,26.65165042944915,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4043,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,100.4644660940678,27.535533905932198,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4044,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,99.58058261758475,28.419417382415247,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4045,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,98.6966991411017,29.303300858898297,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4046,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,97.81281566461865,30.187184335381346,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4047,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.9289321881356,31.071067811864395,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4048,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,96.04504871165256,31.954951288347445,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4049,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,95.1611652351695,32.838834764830494,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4050,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,94.27728175868646,33.722718241313544,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4051,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,93.3933982822034,34.60660171779659,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4052,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,92.50951480572036,35.49048519427964,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4053,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,91.62563132923731,36.37436867076269,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4054,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,90.74174785275426,37.25825214724574,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4055,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,89.85786437627121,38.14213562372879,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4056,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.97398089978816,39.02601910021184,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4057,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,88.09009742330511,39.90990257669489,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4058,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,87.20621394682206,40.79378605317794,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4059,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,86.32233047033901,41.67766952966099,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4060,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,85.43844699385596,42.56155300614404,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4061,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,84.55456351737291,43.44543648262709,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4062,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,83.67068004088986,44.32931995911014,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4063,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,82.78679656440681,45.213203435593186,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4064,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.90291308792376,46.097086912076236,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4065,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,81.01902961144071,46.980970388559285,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4066,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,80.13514613495767,47.864853865042335,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4067,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,79.25126265847462,48.748737341525384,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4068,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,78.36737918199157,49.632620818008434,,plate,4,1.0,30.0,72.0,72.0,,tomato,1,1.0,30.0
4069,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,77.48349570550852,50.51650429449148,,plate,4,1.0,30.0,72.0,73.25000000000028,,tomato,1,1.0,30.0
4070,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,76.59961222902547,51.40038777097453,,plate,4,1.0,30.0,72.0,74.50000000000057,,tomato,1,1.0,30.0
4071,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,75.71572875254242,52.28427124745758,,plate,4,1.0,30.0,72.0,75.75000000000085,,tomato,1,1.0,30.0
4072,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.83184527605937,53.16815472394063,,plate,4,1.0,30.0,72.0,77.00000000000114,,tomato,1,1.0,30.0
4073,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.94796179957632,54.05203820042368,,plate,4,1.0,30.0,72.0,78.25000000000142,,tomato,1,1.0,30.0
4074,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.06407832309327,54.93592167690673,,plate,4,1.0,30.0,72.0,79.5000000000017,,tomato,1,1.0,30.0
4075,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,plate,4,1.0,30.0,72.0,80.75000000000199,,tomato,1,1.0,30.0
4076,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,72.0,82.00000000000227,,tomato,1,1.0,30.0
4077,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,72.0,83.25000000000256,,tomato,1,1.0,30.0
4078,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,72.0,84.50000000000284,,tomato,1,1.0,30.0
4079,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,72.0,85.75000000000313,,tomato,1,1.0,30.0
4080,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,72.0,87.00000000000341,,tomato,1,1.0,30.0
4081,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,71.6837844334222,88.12016826116314,,tomato,1,1.0,30.0
4082,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,70.805407859595,89.0095245421619,,tomato,1,1.0,30.0
4083,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,69.92703128576852,89.89888082316065,,tomato,1,1.0,30.0
4084,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,69.0486547119425,90.7882371041594,,tomato,1,1.0,30.0
4085,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,68.1702781381165,91.67759338515816,,tomato,1,1.0,30.0
4086,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,67.29190156429048,92.56694966615692,,tomato,1,1.0,30.0
4087,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,66.41352499046448,93.45630594715567,,tomato,1,1.0,30.0
4088,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,65.53514841663846,94.34566222815442,,tomato,1,1.0,30.0
4089,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,64.65677184281246,95.23501850915318,,tomato,1,1.0,30.0
4090,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,63.778395268986316,96.12437479015193,,tomato,1,1.0,30.0
4091,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,62.900018695159815,97.01373107115069,,tomato,1,1.0,30.0
4092,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,62.021642121333315,97.90308735214944,,tomato,1,1.0,30.0
4093,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,61.143265547506815,98.7924436331482,,tomato,1,1.0,30.0
4094,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,56.0,,,4,1.0,30.0,60.264888973680314,99.68179991414696,,tomato,1,1.0,30.0
4095,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,54.749999999999716,,,4,1.0,30.0,59.386512399853814,100.57115619514666,,tomato,1,1.0,30.0
4096,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,53.49999999999943,,,4,1.0,30.0,58.50813582602731,101.46051247614633,,tomato,1,1.0,30.0
4097,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,52.24999999999915,,,4,1.0,30.0,57.62975925220081,102.34986875714603,,tomato,1,1.0,30.0
4098,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,50.99999999999886,,,4,1.0,30.0,56.75138267837431,103.2392250381457,,tomato,1,1.0,30.0
4099,0,1,,0,2,,0,3,,1,0,None_cut,3.583333333333329,3,2,0,None_cut,3.833333333333328,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0,49.74999999999858,,,4,1.0,30.0,55.867259497348755,103.49402419263409,,tomato,1,1.0,30.0
