tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ddbc26f8d77d7346_score,player_cca0766a_x,player_cca0766a_y,player_cca0766a_move_target,player_cca0766a_item,player_cca0766a_score,player_cca0766a_cut_speed,player_cca0766a_speed,player_19c5f267_x,player_19c5f267_y,player_19c5f267_move_target,player_19c5f267_item,player_19c5f267_score,player_19c5f267_cut_speed,player_19c5f267_speed
2560,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,74.29718285042105,39.972177158311574,,plate,3,0.2,30.0
2561,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,73.04727452397663,39.98731570136893,,plate,3,0.2,30.0
2562,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,71.91278695016098,40.27873505658064,,plate,3,0.2,30.0
2563,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,71.02356847568149,41.15725113762039,,plate,3,0.2,30.0
2564,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,3,0.2,30.0
2565,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,3,0.2,30.0
2566,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,3,0.2,30.0
2567,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,3,0.2,30.0
2568,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,3,0.2,30.0
2569,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,3,0.2,30.0
2570,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,3,0.2,30.0
2571,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,3,0.2,30.0
2572,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,3,0.2,30.0
2573,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,3,0.2,30.0
2574,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,3,0.2,30.0
2575,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,3,0.2,30.0
2576,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,3,0.2,30.0
2577,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,3,0.2,30.0
2578,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,3,0.2,30.0
2579,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.79607288400962,55.213508434255786,,plate,3,0.2,30.0
2580,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,plate,3,0.2,30.0
2581,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2582,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2583,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2584,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2585,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2586,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2587,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2588,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2589,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2590,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2591,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2592,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2593,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2594,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2595,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2596,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2597,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2598,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2599,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2600,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2601,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2602,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2603,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,3,0.2,30.0
2604,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,54.749999999999716,,,3,0.2,30.0
2605,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,53.49999999999943,,,3,0.2,30.0
2606,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,0,1.0,12.0,56.0,52.24999999999915,,,3,0.2,30.0
2607,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.500000000000256,,,0,1.0,12.0,56.0,50.99999999999886,,,3,0.2,30.0
2608,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,41.00000000000051,,,0,1.0,12.0,56.0,49.74999999999858,,,3,0.2,30.0
2609,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,41.50000000000077,,,0,1.0,12.0,56.0,48.499999999998295,,,3,0.2,30.0
2610,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,42.00000000000102,,,0,1.0,12.0,56.0,47.24999999999801,,,3,0.2,30.0
2611,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,42.50000000000128,,,0,1.0,12.0,56.0,45.999999999997726,,,3,0.2,30.0
2612,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,43.000000000001535,,,0,1.0,12.0,56.0,44.74999999999744,,,3,0.2,30.0
2613,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,43.50000000000179,,,0,1.0,12.0,56.0,43.49999999999716,,,3,0.2,30.0
2614,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,44.000000000002046,,,0,1.0,12.0,56.0,42.249999999996874,,,3,0.2,30.0
2615,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,44.5000000000023,,,0,1.0,12.0,56.0,40.99999999999659,,,3,0.2,30.0
2616,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,45.00000000000256,,,0,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2617,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,45.500000000002814,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2618,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,46.00000000000307,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2619,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,46.500000000003325,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2620,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,47.00000000000358,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2621,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,47.50000000000384,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2622,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,48.00000000000409,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2623,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,48.50000000000435,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2624,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,49.000000000004604,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2625,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,49.50000000000486,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2626,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,50.000000000005116,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2627,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,50.50000000000537,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2628,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,51.00000000000563,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2629,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,51.50000000000588,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2630,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,52.00000000000614,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2631,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,52.500000000006395,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2632,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,53.00000000000665,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2633,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,53.50000000000691,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2634,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,54.00000000000716,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2635,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,54.50000000000742,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2636,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,55.000000000007674,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
2637,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,55.50000000000793,,,0,1.0,12.0,56.0,40.0,,tomato_salad,3,0.2,30.0
