tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,06699effb31f1142_score,player_8a1a4865_x,player_8a1a4865_y,player_8a1a4865_move_target,player_8a1a4865_item,player_8a1a4865_score,player_8a1a4865_cut_speed,player_8a1a4865_speed,player_c5ca9a03_x,player_c5ca9a03_y,player_c5ca9a03_move_target,player_c5ca9a03_item,player_c5ca9a03_score,player_c5ca9a03_cut_speed,player_c5ca9a03_speed,544d54afaf934d06_score,866cd92a4c9f6ea7_message,48d25d6115b00814_score
5779,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5780,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5781,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5782,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5783,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5784,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5785,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5786,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5787,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5788,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5789,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5790,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5791,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5792,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5793,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5794,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5795,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5796,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5797,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5798,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5799,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.8763439699661,24.30755190613945,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5800,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9873267412821,25.186271637966456,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5801,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.0983095125981,26.06499136979346,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5802,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.20929228391411,26.943711101620465,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5803,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.32027505523011,27.82243083344747,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5804,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43125782654612,28.70115056527412,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5805,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.54224059786175,29.57987029710077,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5806,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.6532233691772,30.458590028927418,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5807,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.76420614049265,31.337309760754067,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5808,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87518891180801,32.2160294925808,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5809,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.98617168312309,33.094749224407806,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5810,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09715445443817,33.97346895623481,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5811,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.20813722575326,34.852188688061815,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5812,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31911999706834,35.73090841988882,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5813,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.43010276838343,36.609628151715825,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5814,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54108553969851,37.48834788354283,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5815,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.6520683110136,38.367067615369834,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5816,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.76305108232869,39.24578734719684,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5817,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.74411162538074,39.81349821690576,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5818,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.49419931818743,39.82830444284919,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5819,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.24428701099411,39.84311066879262,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5820,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.9943747038008,39.85791689473605,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5821,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.74446239660749,39.87272312067948,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5822,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.49455008941418,39.88752934662291,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5823,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.24463778222086,39.902335572566344,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5824,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.99472547502755,39.917141798509775,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5825,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.74481316783424,39.931948024453206,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5826,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.49490086064093,39.94675425039664,,plate,2,1.0,30.0,56.0,40.0,,,0,1.0,30.0,,,2.0
5827,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.24498855344761,39.96156047634007,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5828,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.9950762462543,39.97636670228327,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5829,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.74516393906099,39.99117292822635,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5830,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.49520253103098,39.99778761283382,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5831,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.24520254377215,39.997966086391884,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5832,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.99520255651332,39.99814455994995,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5833,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.74520256925449,39.998323033508015,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5834,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.49520258199566,39.99850150706608,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5835,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.24520259473682,39.998679980624146,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5836,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5837,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.74520262021916,39.99903692774028,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
5838,test,0,1,None_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.49520263296033,39.99921540129834,,plate,2,1.0,30.0,56.0,40.0,,tomato_salad,0,1.0,30.0,,,2.0
